word,Pred. Tag
ایرانی,ADJ
اسم,NE
ندارد,ADJ
خیلی,ADV
عالی,ADJ
هستی,N
خدا,N
رحمت,NS
کنه,NS
شاهنشاه,ADJ
رو,POSTP
،,PUNC
تحصیل,NE
بهداشت,NE
درمان,N
رو,POSTP
رایگان,ADJ
کرده,VS
 بود,VS
.,PUNC
این,DET
آخوندهای,NE
شپشو,N
وجود,PREP
این,DET
کارها,N
رو,POSTP
ندارن,NE
اندرنالین,ADJ
.,PUNC
.,PUNC
۶۷,NE
__,NS
۵۹۸۳,NE
ما,PRO
سه,NUM
تا,PREP
باهم,NE
بزرگ,ADJ
شدیم,ADJ
مساوی,ADJS
میشیم,ADJ
تو,PREP
دیگه,ADJ
جرا,N
چرامااینقدغریبه,NE
پرستیم,N
؟,PUNC
جنسش,NE
خوب,ADJ
 بوده,V
ادمین,N
کم,ADJ
کص,ADJ
بگو,ADJ
شجاع,ADJ
مادرت,N
خیلی,ADV
موفق,NE
سلامت,ADJ
باشی,NE
وچه,ADJE
زیباگفت,N
فروغ,NE
تنهاصداست,N
که,CONJ
میماند,NE
وامان,N
از,PREP
صدای,NE
تو,PRO
عادل,N
که,CONJ
ابدی,NE
شد,N
در,PREP
گوش های,NE
من,PRO
سلام,INTER
خانم,NE
شاکردوست,N
افغانیهای,ADJ
عن,ADJ
رو,POSTP
نگاه,N
چرا,ADV
توبه,N
نمیکنی,NE
قاسم,N
؟,PUNC
به,PREP
راه,NE
راست,ADJ
منحرف,N
شو,V
قاسم,N
فقط,ADV
شرت,NE
اون,DET
پسره,N
رو,POSTP
۱,NUM
عوضی,NE
تو,PRO
تا,PREP
دیروز,ADV
با,PREP
اوباما,NE
میلیارد,ADJS
دلاری,ADJ
پول,NE
ملت,N
دادی,NS
حسن,N
کلیدساز,N
صرف,NE
سوریه,N
لبنان,VS
کرد,V
حالا داری,ADJ
اینجوری,ADJ
میگی,ADJ
از,PREP
وقتی,ADV
بچه,N
مچه,NE
خواننده,N
شده,ADJ
این,ADJ
هنرمندا,N
بی ارزش,NS
شدن,N
چند,ADJ
صد,NS
ساعت,N
باید,ADV
دورش,ADJ
باشی,N
حکومت,ADJE
حاکم,N
بر,PREP
ایران,N
فرقه,N
است,V
باید,ADV
کنترل,N
بشه,V
استقلال,NE
شفر,N
به,PREP
سبک,NE
آلمانی,ADJ
میباخت,NE
استقلال,NE
استرا,N
به,PREP
سبک,NE
ایتالیایی,NE
میبازه,ADJ
،,PUNC
بازم,ADV
پیشرفت,NE
چشمگیری,NE
داشتید,ADJ
تغییر,NE
سبک,ADJE
دادید,N
اکثر,ADJ
بشر,N
بحیاتی,N
شفته,NE
یجذب,NE
هوا,N
احدهم,NE
جات,N
خالی,NS
کمال,NE
گتوزو,N
ناموسا,N
فقط,ADV
گزارش,NE
کردنو,N
ببین,V
یعنی,CONJ
اسهال,N
خونی,ADJ
میگیری,NS
چادر,NE
مامانت,ADJ
چه,DET
قشنگه,N
از,PREP
کجا,NS
خریده,N
 بود,V
؟,PUNC
یعنی,CONJ
خودتون,PRO
چلاق بودید,NE
نتونستید,NE
پول,N
خودتون,PRO
رو,POSTP
بخورید,NE
بتون,N
آموزش,NE
کلاه برداری,N
با,PREP
تکنیک های,NE
مختلف,ADJ
یاد,VS
میدن,ADJ
.,PUNC
۲۵,NUM
روز,NE
تولد,NE
من,PRO
شاتم,VS
کنید,V
۱,NUM
کاش,INTER
کسی بود,N
باهاش,PRO
.,PUNC
عخی,N
واقعیت,ADJ
زندگی,N
.,PUNC
زن,NE
طلاق,NS
میگیره,ADJE
باپول,ADJS
مهریه,ADJ
.,PUNC
بعدم,N
یه,DET
پسر,N
که,CONJ
امید,NE
یه,DET
مادره,N
به,PREP
طور,ADV
میزنه,N
.,PUNC
چقدر,ADV
تلخه,N
این,DET
پول,N
کثیف,N
دقیقا,ADV
همینطوره,N
نباید,ADJ
گول,NE
ظاهر,NS
افراد,N
رو,POSTP
خورد,VS
.,PUNC
من,PRO
از,PREP
یه,DET
طلا,N
فروش,N
با,PREP
ظاهر,NS
متدین,N
دارای,PREP
محاسن,N
طلا,N
خریدم,N
،,PUNC
کلی,ADJ
سرم,N
کلاه,N
گذاشت,N
همین,DET
شماها,ADJ
 بودین,N
که,CONJ
میگفتین,NE
ایرانی,ADJ
باید,ADV
گرسنه,ADJ
بماند,ADJ
اما,CONJ
عرب,N
سیر,N
باباهه,NE
هودشم,ADJ
داره,ADJ
در,PREP
واقع,PREP
بازی,NE
میکنه,V
چ,N
خبرتونه,N
بابا,N
خوشحالی,ADJ
نداره,V
تیم,NE
پانزدهم,ADJE
جدول,N
رو,POSTP
بردن,NE
گاهی,ADV
با,PREP
خودم,PRO
فکر,NE
میکنم ای,N
کاش,INTER
تو,PREP
این,DET
سرزمین,N
نفرین,ADJS
شده,ADJ
متولد,NE
نمیشدم,N
_,NS
وریا,N
حرف,NE
بدی,ADJE
نزد,N
گفت,N
همه,DET
بازیکنا,N
رو,POSTP
فراری,NS
دادن,N
بعد,PREP
خودشون,PRO
استعفا,NS
دادن,N
،,PUNC
ما,PRO
هم,ADV
چنین,DET
چیزیو,N
به,PREP
چشم,N
دیدیم,NS
بابا,N
برید,ADJ
گمشید,NE
دیگه,ADJ
چقدر,ADV
شما,PRO
دنده,NE
پهنید,N
.,PUNC
ببند,NE
چاه,NE
مستراحتو,NE
گمشو,ADJ
تقصیر,N
خودشونه,ADJ
قبل,ADV
از,PREP
اینکه,PRO
بچه ها,N
ببرنشون,NE
سالمندان,N
.,PUNC
اونها,N
باید,ADV
بچه,NS
هارو,NE
میدادن,ADJ
به,PREP
پرورشگاه,N
ادم,NE
بغضش,ADJS
میگیره,ADJ
به,PREP
این,DET
عمق,N
از,PREP
بیکس,NE
بی چیز,NE
مردنشون,N
خیلی,ADV
مسخره,ADJ
هست,ADJ
که,CONJ
رونالدو,N
با,PREP
سه,NUM
جام,NS
قهرمانی,ADJ
چه,DET
رده,NE
ملی,ADJ
وچه,NE
باشگاهی,ADJ
اول,ADJ
نشه,ADJ
بعد,PREP
مسی,NE
بایه,NE
جام,NS
اسپانیا,NE
وتیم,NE
ملی,ADJ
فاجعه,NE
وشروع,NS
لیگ,NE
ضعیف,ADJ
اول,ADJ
شد,VS
بااین,NE
احتساب,NE
علی,N
بیرو,NE
امسال,N
بهترین,ADJ
بازیکن,NE
آسیاست,NE
پاندا,NE
۵,NUM
اختلاف,NE
خدا,N
به,PREP
داد,NE
همه,DET
هموطنانمان,N
باشه,V
سمت,PREP
چپ,N
یقه,N
آرمین,N
دکمه,NS
پیراهن,N
آرمین,NE
ابر,N
بالا,ADJ
سر,NS
مهمان,NE
یا,NS
آرمین,N
عاشقتم,N
نیوشای,NE
نازنین,N
چه,DET
زرنگی بود,N
این,DET
هندیه,NE
خوبه,ADJ
باز,ADV
دیشو,NS
دادن,N
نگفتن,ADJ
این,ADJ
اصلا,ADV
تماشاچی,N
ن بوده,ADJ
اونجا,PRO
چی,ADV
کار,NE
میکرده,N
به,PREP
ما,PRO
چه,ADV
که,CONJ
مرده,ADJ
چه,DET
فیلمیه,N
خدایی,N
توپ,N
طلا,N
رو,POSTP
کی,ADV
میدن,N
؟,PUNC
فالوکن,N
شات,NE
میشی,ADJE
خدا,N
حفظشون,VS
کنه,VS
.,PUNC
۹۲۲۸۴۴۵۴۱۵,N
خب,CONJ
هس,N
یا,CONJ
نیس,ADJ
غلطی,N
میخواین,ADJS
بکنین,ADJ
؟,PUNC
امریکام,N
فقط,ADV
گوه,N
میخوره,ADJ
این,ADJ
وسط,PREP
زندگی,NE
ما,PRO
نا بود,VS
شد,VS
کو,ADJ
تا,PREP
بهار,N
؟,PUNC
من,PRO
آخرین,ADJ
برگم,NE
نگاهم دار,NE
_,NS
بولش,N
دیر,VS
شده,ADJ
؟,PUNC
؟,PUNC
۳۶۴,N
.,PUNC
؟,PUNC
؟,PUNC
افزایش,NE
فالوور,NE
واقعی,ADJE
اینستاگرام,N
.,PUNC
افزایش,NE
لایک,NE
انواع,N
بازدید,N
با,PREP
قیمت,NE
بصرفه,N
سرعت,ADJ
بالا,ADJ
.,PUNC
هماهنگی,NE
دایرکت,N
۲,NUM
عیب,ADJ
نداره,ADJ
میخواستن,ADJS
نرن,ADJ
شکارفدای,ADJ
سر,NS
گرازه,N
کی,ADV
منو,PRO
فالو,N
میکنع,VS
بشه,V
#,H1
ترامپ,H2
تولدت,N
مبارک,INTER
.,PUNC
عجب,INTER
شلواری,N
داره,ADJ
اون,DET
وسطیه,NE
کرمه,NE
خداییش,ADJ
از,PREP
چی,N
چی,ADV
رسیدیم,ADJ
پولا,N
کجا,NS
میره,V
ون,ADJ
وقت,NE
فلسطین,NE
سوریه,N
لبنان,N
دوستت,VS
داریم,VS
اساسی,ADJE
انزلیچی,NE
آبای,N
ب,NS
جون,N
بچه ام,N
قسم,NS
خیلیا,N
هستن,ADJ
میخوان,ADJ
ازتون,ADJ
سو,ADJ
استفاده,VS
کنن,ADJE
ازتون,ADJE
پول,N
شارژ,VS
بگیرن,ADJ
.,PUNC
میخام,NE
شمـارو,N
از,PREP
شر,NE
اینایی,N
بهانه,NE
سـ,N
.,PUNC
کـ,N
.,PUNC
س,N
.,PUNC
چـ,N
.,PUNC
تـ,N
.,PUNC
و,CONJ
اینجور,NE
حرفا,NE
سرتون,N
کلاه,NS
میزارن,ADJ
نجات,NE
بدمـ,N
.,PUNC
به,PREP
جای,NE
برید,N
پیش,ADJS
اونا,PRO
.,PUNC
بیاین,NE
تو,PREP
سایتیگذاشتم,NE
سایت,NE
ما,PRO
کاملا,ADV
قانونیه,NE
عضویتم,NE
رایگانه,N
بیش,PREP
ازت,PREP
۱,NUM
میلیون,N
کاربر,N
از,PREP
همه,DET
شهرا,N
داره,VS
میتونی,ADJ
به,PREP
راحتی,ADJ
عشقتو,N
پیدا,VS
کنی,ADJ
(,PUNC
بزن,N
روی,PREP
لینک,NE
آبی,ADJ
),PUNC
شرمنده,NE
حجم,N
پیاما,N
زیاده,ADJ
نمیتونم,ADJ
جواب,NS
بدم,N
بیاین,NS
سایت,N
ثبت نام,NE
کنید,V
راهنمایی,ADJ
میشید,NE
عزیزم,ADJ
کاشکی,DET
دل,NE
همه,ADJ
اینجوری,ADV
باشه,V
گلم,ADJ
سلام,N
تو,PREP
وجودش,N
رو,POSTP
نداری,N
.,PUNC
گذشت,NE
لات,NE
بازی ها,N
تو,PREP
خاور,NE
میانه,N
.,PUNC
بلایی,N
به,PREP
سرتان,NE
میاریم,N
که,CONJ
به,PREP
گوه,N
خوردن,NS
بیفتید,N
.,PUNC
امتحانش,NE
مجانیه,N
.,PUNC
برا,PREP
یه,DET
بار,N
امتحان,NS
کردن,NE
میارزه,N
.,PUNC
چرا,ADV
مایکل,NE
جکسون,ADJS
ن بود,ADJ
توش,N
از,PREP
بیشعوریه,NE
وگرنه,NS
اکر,N
یکم,ADJ
اگاه بود,N
نواطب,NE
خودش,PRO
پیشرفت,NE
نیکرد,N
به,PREP
زندگی,NE
یکجور,N
دیکه,ADJ
نگاه,NE
میکرد,ADJE
خودشو,N
قربانی,NS
فرض,N
نمیکرد,ADJ
خیلی ها,ADJ
توشرایط,N
بد,NS
زتدکی,NS
کردن,NE
این,DET
یک,DET
شعور,NE
میخواد,ADJ
که,CONJ
ببخشید,NE
هر,DET
جور,N
هم,CONJ
بگین,NE
نمیفهمن,ADJ
اونی,PRO
که,CONJ
نمیخواد,NE
بفهمه,NE
بامبامبام,N
؟,PUNC
شیب,N
؟,PUNC
عشقی,NS
آقا,N
امید,NE
جالب,ADJ
 بود,V
هردو,NE
طلای,ADJ
۲۴,NUM
عیارندزیبایی های,NE
خاصی,ADJE
داش,ADJ
یاد,N
با,PREP
آن,ADJ
روزگاران,N
یاد,NE
باد,N
روزایی,NE
لنگ,N
به,PREP
گرد,NE
پامونم,NE
نمیرسید,NE
انگشت,NE
نما,N
شده بود,ADJ
اما,CONJ
حالا,ADV
ما,PRO
شدیم,V
انگشت,NE
نمای,N
همه,DET
این,DET
کنفرانس,N
دعوت,N
از,PREP
چند,DET
قربانی,NE
مذهبی,ADJE
وعقیدتی,N
از,PREP
ایران,N
،,PUNC
نشون,N
از,PREP
این,DET
مسایله,N
داره,ADJ
اقای,NE
ترامپ,N
برای,PREP
مذاکره,N
با,PREP
ایران,N
،,PUNC
شرایط,NE
خاصی,ADJ
داره,ADJ
که,CONJ
یکی,PRO
از,PREP
انها,N
ازادی,NE
عقاید,NE
ومذاهب,N
در,PREP
ایرانه,N
!,PUNC
ما,PRO
که,CONJ
اول,ADV
مهر,NE
تنهایی,N
رفتیم,ADJ
.,PUNC
اون,DET
قدیم,N
که,CONJ
این,DET
سوسول,N
بازیا,ADJ
ن بود,ADJ
.,PUNC
خیلی,ADV
هم,ADV
خوش,ADJS
گذشت,ADJ
.,PUNC
والا,INTER
عامو,N
ب,NS
جون,N
بچه ام,N
قسم,NS
خیلیا,N
هستن,ADJ
میخوان,ADJ
ازتون,ADJ
سو,ADJ
استفاده,VS
کنن,ADJE
ازتون,ADJE
پول,N
شارژ,VS
بگیرن,ADJ
.,PUNC
میخام,NE
شمـارو,N
از,PREP
شر,NE
اینایی,N
بهانه,NE
سـ,N
.,PUNC
کـ,N
.,PUNC
س,N
.,PUNC
چـ,N
.,PUNC
تـ,N
.,PUNC
و,CONJ
اینجور,NE
حرفا,NE
سرتون,N
کلاه,NS
میزارن,ADJ
نجات,NE
بدمـ,N
.,PUNC
به,PREP
جای,NE
برید,N
پیش,ADJS
اونا,PRO
.,PUNC
بیاین,NE
تو,PREP
سایتیگذاشتم,NE
سایت,NE
ما,PRO
کاملا,ADV
قانونیه,NE
عضویتم,NE
رایگانه,N
بیش,PREP
ازت,PREP
۱,NUM
میلیون,N
کاربر,N
از,PREP
همه,DET
شهرا,N
داره,VS
میتونی,ADJ
به,PREP
راحتی,ADJ
عشقتو,N
پیدا,VS
کنی,ADJ
(,PUNC
بزن,N
روی,PREP
لینک,NE
آبی,ADJ
),PUNC
شرمنده,NE
حجم,N
پیاما,N
زیاده,ADJ
نمیتونم,ADJ
جواب,NS
بدم,N
بیاین,NS
سایت,NE
ثبت نام,NE
کنید,V
راهنمایی,ADJ
میشید,N
و,CONJ
کامنت ها,N
رو,POSTP
پاک,NS
نکنید,V
جواب,ADJ
منطقی,ADV
بنویسید,ADJ
متاسفانه,ADV
فرهنگ,NE
ملت,NE
ما,PRO
شده,ADJ
خوردن,VS
کوس,NE
خلی,NE
مرز,N
بوم,NE
نمیشناسه,N
؟,PUNC
__,NUM
روحت,N
شاد,ADJ
کو,NE
گوش,NE
شنوا,N
؟,PUNC
!,PUNC
چیکار,ADV
میکنید,ADJ
.,PUNC
.,PUNC
.,PUNC
.,PUNC
.,PUNC
.,PUNC
اینو,PRO
ببینید,V
عالیه,ADV
شخصیت,N
مورد,NE
علاقتون,N
توشه,N
خب,CONJ
اره,N
دیگه,ADJ
عالی,ADJ
#,H1
جمهوری,H2
اسلامی,ADJ
باید,ADV
برود,N
اقای,NE
نماینده ای,N
پشتتو,NS
کردی,NE
ما,PRO
ماشالله,N
حاجی,N
ترامپ,N
بیا,ADJE
روحانی,NE
ظریف,ADJ
رو,POSTP
دست,VS
نوازش,N
بکش,V
تولد,NE
همه,DET
ابانیها,N
مبارک,ADJ
باشه,V
بنده,N
،,PUNC
ردیف,N
وسط,PREP
،,PUNC
نفر,N
چهارم,ADJ
خرابش,NS
کردی,N
،,PUNC
تویی,N
که,CONJ
عشقمون,N
رو,POSTP
حراجش,NE
کردی,N
واقعا,ADV
بد,NS
بختای,N
بی غیرت,NE
_,N
.,PUNC
آقای,NE
مدیری,N
مرد,NE
بزرگ,ADJE
صداوسیما,NE
کارتون,NE
عالی,ADJ
پیج,NE
مارو,PRO
ببینید,ADJ
یکی,PRO
از,PREP
یکی,PRO
دیوث,ADJS
تر,ADJ
هر,ADJ
دم,N
از,PREP
این,DET
باغ,N
بری,NE
میرسد,ADJ
این,ADJ
هم,ADV
پسر,NE
یکی,PRO
از,PREP
مسئولین,NE
بیناموس,N
هستند,ADJ
چرا,ADV
تیکه,N
فرش,N
نداره,V
رهبری,N
اعتراض,NE
مسوولان,N
بی لایق,NE
قاضی,N
است,V
که,CONJ
بعد,PREP
از,PREP
چندین,NS
ماه,N
هیچ گونه,DET
اقدامی,N
برای,PREP
پرداخت,N
حقوق,NE
کارکنان,NE
ننموده,NS
وکارگران,N
را,POSTP
مجبور,ADJ
به,PREP
استفاده,N
از,PREP
اقدام,NE
اعتراض,N
به,PREP
صورت,N
راهپیمایی,NE
شده,ADJ
که,CONJ
این,ADJ
بر,PREP
علیه,PREP
نظام,NE
جمهوری,NE
اسلامی,ADJ
قلمداد,N
وزندانی,VS
می شود,V
حالا,ADV
ما,PRO
به,PREP
همه,DET
گفتیم,NE
زدیم,ADJ
شمام,ADJ
بگید,NE
زده,ADJ
آرهتو,ADJS
راست,ADJ
میگی,ADJ
با,PREP
خشونت,N
هیچ,DET
چیز,N
درست,ADV
نمیشه,NE
اول,ADJE
فیلم,N
که,CONJ
قسمتی,N
از,PREP
زمین,N
وارد,NE
جو,NE
میشه,ADJ
یاد,N
یه,DET
آیه,N
از,PREP
قران,NE
افتادم,N
که,CONJ
یه,DET
جا,N
اشاره,VS
میکنه,ADJ
که,CONJ
کوهها,N
مثل,PREP
پشم,N
به,PREP
هوا,N
میره,ADJ
.,PUNC
نامرد,ADJ
_,N
افتضاه,N
عجب,ADJ
من,PRO
سرم,N
میزنم,N
به,PREP
دیوار,N
یا,CONJ
شما,PRO
که,CONJ
تا,PREP
استادیوم,NE
نمیتونین,N
برین,NS
آتیش,N
میزنین,NE
خودتو,N
دولت,N
تونم,NE
ککش,N
نمیگزه,NE
زیبا,ADJ
جهرمی,N
تنها,DET
اتفاق,N
خوب,ADJ
این,DET
۱۰,NUM
سال,N
تو,PREP
دولت,N
 بود,VS
.,PUNC
عاشقتم,N
اگه,CONJ
همه,DET
دنیا,N
بگن,ADJE
استقلال,NE
بدترینه,N
.,PUNC
من,PRO
یه,DET
نفر,N
تا,PREP
اخرین,ADV
نفسم,ADJ
تاجی,N
ام,N
تک,ADJ
نیت,NE
اول,ADJ
رایگان,ADJ
میترسم,NE
یروز,NE
مردم,N
خواری,N
شیوع,VS
پیدا,VS
کنه,V
تو,PREP
این,DET
مملکت,N
آتش,ADJE
بس,N
باعث,NE
محکم,NS
شدن,NE
جایگاه,NE
شما,PRO
فشار,NE
بیشتر,ADJ
به,PREP
مردم,NE
دزدی های,N
کلان,NE
شما,PRO
خواهد,VS
شد,V
اینااگه,ADJ
جای,NE
ایرانیا بودن,NE
چیکارمیکردن,N
.,PUNC
اینهمه,ADV
اختلاس,N
.,PUNC
دم,NE
مردمشون,NE
گرم,ADJ
ذکی پور,N
خیلی,ADV
بهتر,ADJ
از,PREP
ملیچه,NE
من,PRO
اینو,PRO
شبک,NE
نمایش,N
دیدم,ADJ
از,PREP
این,DET
خبرا,N
ن بود,ADJ
توش,ADJS
آخ,N
.,PUNC
اینا,PRO
الان,ADV
فارسی,NE
خوندن,N
؟,PUNC
ای,INTER
داد,NE
بیداد,ADJ
،,PUNC
کاش,INTER
شیعه,ADJ
بشن,ADJ
اونجارو,NS
آباد,N
کنیم,ADJ
،,PUNC
به,PREP
ظاهر,ADJ
شیعه,ADJ
هم,CONJ
بشن,ADJ
کفایت,ADJS
میکنه,ADJ
ماشاالله,ADJ
بیرو,ADJ
ایول,ADJ
گزارشگر,ADJ
خیابانی,ADJ
کمپوت,NE
عن,N
رید,NE
چراهندی,NE
نیومد,N
رو,POSTP
تشک,NE
دو,ADJ
تا,PREP
کلید,NE
ساز,ADJ
خانه,N
خراب,NS
کن,NE
نتیجه,NE
استدلال,N
که,CONJ
یکیه,N
.,PUNC
خانوم,N
از,PREP
قزوین,N
بیاد,NUM
دایرکت,N
.,PUNC
__,NS
خفه,ADJS
سلام,INTER
،,PUNC
در,PREP
رابطه,N
با,PREP
هفت,NE
سال,NE
اول,ADJ
هم,ADV
دارید,V
؟,PUNC
۲,NUM
خودش,PRO
خیلی,ADV
خوب بود,N
زشت,ADJ
شد,NE
ک,ADJ
همیشه,ADV
به,PREP
شادی,N
_,NE
۳۳,ADJ
ماهیانه,N
چند,ADJ
دلار,N
میگیرند,N
.,PUNC
،,PUNC
کصشعر,NE
میگی,ADJ
لعنت,ADJS
برپدرش,ADJ
من,PRO
را,POSTP
بفرستید,NE
اونجا,PRO
به,PREP
خدا,N
میرم,N
تو,PREP
کاخ,NE
سفید,ADJ
می خونم,N
براتون,PREP
۷,NUM
شاعر,N
هم,CONJ
شد,N
حالا,ADV
من,PRO
باشم,V
کیک,NE
ببرم,NE
مامانم,NE
بگ,N
برا,PREP
کی,ADV
ببری,N
بگم,ADJ
برا,PREP
فلانی,N
.,PUNC
میگ,NE
کوفت,NE
بخوره,ADJ
بشین,ADJ
سر,NS
جات,N
به,PREP
مادربزرگ,N
میخوره,ADJE
بیچاره,ADJ
بهش,PREP
بازی,NE
نمیدن,N
اومده,NE
شرو,N
ور,NE
مه,NS
دمش,N
گرم,N
چی بود,N
چی,ADV
شد,N
چه,DET
ادم,NE
مهمی,ADJ
هست,ADJ
که,CONJ
شما,PRO
خبر,NE
داغ,NS
میکنید,NE
استقلالیها,NE
عزیز,ADJE
حسن,N
یزدانی,N
توی,PREP
دودقیقه,NE
۱۰,NUM
امتیاز,NE
گرفت,ADJ
ولی,CONJ
تیم,NE
شما,PRO
توی,PREP
چهار,NS
بازی,N
هنوز,ADV
نتونسته,NE
۱۰,NUM
امتیازم,NE
بگیر,ADJ
هنوزم,ADV
میگید,N
دوتا,DET
قهرمانی,N
تو,PREP
اسیا,N
یا,CONJ
تیکه,N
کلامتونو,N
عوض,NS
کردید,NS
کاپیتان,ADJ
مبارک,ADJ
باشه,V
تمام,ADJ
این,DET
دنیا,N
از,PREP
کشورهای,NE
همسایه,NE
ایران,N
تا,PREP
دورترین,NE
نقاط,NE
جهان,N
خانومها,N
در,PREP
هر,DET
رشته ای,N
حتی,ADV
حق,NE
اینو,PRO
دارن,ADJ
که,CONJ
واردش,NE
بشن,ADJ
چه,DET
برسه,ADJ
که,CONJ
بخوان,NE
برن,ADJ
ورزشگاهاشون,N
اون,DET
ورزش های,N
مورد,NE
علاقشونو,NE
ببینن,N
جز,PREP
توی,PREP
ایران,N
که,CONJ
واقعا,ADV
نمیدونم,ADJ
چرا,ADV
از,PREP
همه,DET
چیز,N
همرو,ADJ
محروم,VS
میکنن,ADJ
،,PUNC
یعنی,ADV
فقط,ADV
لازم بود,NE
اون,DET
دختر,NE
جوون,ADJ
که,CONJ
واسه,PREP
حمایت,NE
تیمه,NE
محبوبش,NE
خودشو,N
از,PREP
بین,NE
ببره,N
تا,PREP
به,PREP
اینجا,PRO
برسه,ADJ
؟,PUNC
بعدم,NE
اینکه,PRO
من,PRO
ممنونم,INTER
از,PREP
همه,PRO
اونایی,PRO
که,CONJ
#,H1
نه_به_استادیم_رفتن,H2
رو,POSTP
قشنگ,ADV
اجرا,NS
کردن,N
،,PUNC
واقعا,ADV
جالبه,N
که,CONJ
این,DET
همدلیها,N
فقط,ADV
زبانیه,N
فقط,ADV
فقط,ADV
زبانیه,NE
روز,NE
٤,NUM
شنبه,N
هفته,NE
پیش,NS
بلیط,NE
ن بود,ADJ
واسه,PREP
دربی,NE
همشو,NE
خریده,NS
 بودن,N
،,PUNC
یه,DET
مقدار,N
انسانیتو,N
یاد,VS
بگیریم,ADJ
،,PUNC
باشگاه,NE
آس,NE
روم,ADJ
به,PREP
خاطر,PREP
دختر,NE
ایرانی,ADJ
رنگ,NE
پرچمشو,N
تغییر,NE
داد,N
بعد,PREP
توی,PREP
هموطنش,N
نتونستی,N
نری,N
استادیوم,N
