word,Pred. Tag
همین,DET
نتیجه,NE
رسیدم,ADJE
تنهایی,ADJ
بهتره,ADJ
اللهم,NE
صل,N
علی,N
محمد,NS
آل,NS
محمد,N
.,PUNC
خدا,N
انشالله,VS
شفاشون,VS
بده,V
به,PREP
حدی,N
به,PREP
غمگین,NS
بودن,N
عادت,N
کردم,V
که,CONJ
وقتی,ADV
چیزی,N
منو,PRO
خوشحال,ADJ
میکنه,V
ناراحت,ADJ
میشم,V
فیلمو,N
برا,PREP
من,PRO
بفرس,V
ناشناس,N
اگ,CONJ
داری,V
به,PREP
قول,NE
دوستان,N
معتقد,ADJS
چشمم,N
زدین,N
،,PUNC
هم,CONJ
یادم,N
اومد,ADV
باید,V
میرفتم,ADJ
جایی,N
هم,CONJ
برق,NE
رفت,N
.,PUNC
ولی,CONJ
کور,NE
خوندین,NE
من,PRO
بدون,PREP
برق,N
تا,PREP
یه,DET
روز,NE
کامل,ADJ
میتونم,ADJ
کار,VS
کنم,V
شیطان,NE
درونت,N
ناآرام,ADV
میشه,V
از,PREP
این,DET
بابته,N
انصافا,ADV
خانم,NE
صالحی,N
؟,PUNC
خانم,N
صالحی,NE
نیستید,N
؟,PUNC
تحویل,N
نمیگیرید,ADJ
واقعی,ADJ
؟,PUNC
چی,ADV
گفته,NE
منصور,ADJ
!,PUNC
آمریکا,N
باخروج,N
ازخاورمیانه,ADJE
عملا,ADJE
جاه,ADJE
طلبانی,N
چون,CONJ
پوتین,NE
اردوغان,N
را,POSTP
درگیر,VS
جنگی,ADJ
فرسایشی,N
بی پایانی,VS
کرد,V
این,ADJ
دو,DET
ابله,N
سرمست,ADJE
ازاین,ADJE
موقعیت,N
وارد,NE
کارزار,N
شدند,INTER
که,CONJ
اقتصادشان,N
را,POSTP
تباه,VS
خواهد,VS
کرد,V
اونهم,ADJ
با,PREP
اقتصاد,NE
شکننده,NS
شان,N
،,PUNC
ظاهرا,N
این,DET
نابعه,N
هانمیدانند,NE
کارزار,ADJE
جنگ,N
هزینه,N
دارد,V
هم,CONJ
جانی,ADJ
هم,CONJ
مالی,ADJ
.,PUNC
صفر,ADJ
غیر,ADJ
از,PREP
قوم,NE
پرستی,ADJE
دیگر,ADJ
کاری,N
نه,CONJ
دارد,V
بازداشت,NE
۲۲,ADJ
سارق,NE
مسلح,ADJ
به,PREP
شمول,N
۳,NUM
زن,N
توسط,PREP
پولیس,N
ولایت,ADJ
آره,ADV
والا,NE
دهن,N
مارو,PRO
که,CONJ
گایید,N
وزیر,NE
خارجه,NE
کمپاینر,ADJE
رسمی,ADJE
تیم,N
.,PUNC
استعفاء,N
کرد,V
.,PUNC
یادش,PUNC
بخیر,V
برا,PREP
اینکه,PRO
بفهمی,N
طرح,NE
چقدر,ADV
بیهوده,ADV
س,N
کنار,PREP
یار,ADV
گذشته,N
در,PREP
بهترین,ADJ
حالت,N
،,PUNC
هذیانی,N
بیش,ADJ
نیست,V
!,PUNC
خیلی,ADV
:,PUNC
یه,DET
روز,NE
بشینم,ADJE
بشمرم,ADJ
البته,ADV
),PUNC
از,PREP
جایی,N
که,CONJ
شما,PRO
را,POSTP
نمیخواهند,NE
هر,DET
آنچه,ADV
انجام,VS
میدهید,N
به,PREP
چشم,N
نمی آید,N
بیرون,VS
بزنید,V
،,PUNC
آسمان,N
به,PREP
زمین,N
نمی آید,N
خدای,NE
تو,PRO
هم,CONJ
بزرگ,ADJ
است,V
.,PUNC
ول,VS
کن,V
دو,DET
ساعت,N
باید,ADV
تمیز,ADJ
کنی,V
کسی,PRO
که,CONJ
اتفاقای,NE
روزانشو,N
براتون,PREP
تعریف,N
میکنه,V
ترن آنه,ADJ
؟,PUNC
پوف,N
،,PUNC
ویرجینین,N
دیگه,ADJ
:,PUNC
),PUNC
جنده,ADJ
توجه,PREP
درونم,N
خوشحاله,ADJE
بدجور,ADJE
خوبه,ADJ
به,ADVS
زودی,ADV
آهنگ,NE
سیل,N
از,PREP
#شایع,NE
#مهرادهیدن,N
منتشر,VS
خواهد,VS
شد,V
کاش,INTER
نظر,NE
خودتون,PRO
هم,CONJ
درباره,PREP
این,DET
آمار,NE
مسخره,ADJ
می گفتید,N
چون,CONJ
هر,DET
کی,ADV
ندونه,NE
همه,DET
ما,PRO
میدانیم,ADV
این,DET
اعداد,N
ارقام,N
چرت,N
پرت,N
محضه,N
.,PUNC
جی,N
واقعی,ADJ
چرا,ADV
همیشه,ADV
آخرش,N
اینجوری,ADJ
می شه,N
؟,PUNC
!,PUNC
منظورم,N
اون,ADJ
نبود,V
بجان,NE
خودم,PRO
.,PUNC
تو,PRO
تحصیل,VS
کرده ای,V
می دونم,ADJ
طبیعتا,ADJE
هرچیزی,PRO
به,PREP
سلیقت,N
نمی خوره,V
سانسنگنیم,V
این,DET
کتاب,N
در,PREP
تاریخ,NE
ایران,N
ثبت,VS
شد,V
کتابی,N
که,CONJ
به,PREP
مردم,N
گفت,N
هیچ,ADVS
وقت,ADV
فراموش,VS
نکنید,V
که,CONJ
آخوندا,N
روضه,NE
خوانها,N
چه,DET
بسر,N
مردم,N
ما,PRO
آوردن,V
ب,ADJS
ماهم,ADJ
میشه,ADJS
بدین,ADJ
؟,PUNC
بدم,N
مادرم,N
.,PUNC
مریضه,N
.,PUNC
قد,N
سر,ADJS
سوزنم,N
باشه,V
خوبه,ADJ
باه,V
باه,ADJE
مبارکه,ADJE
#شیرینی,N
ما,PRO
که,CONJ
تحریم,N
کردیم,V
.,PUNC
شمام,NS
ندید,N
بهتره,ADJ
.,PUNC
ئه,N
،,PUNC
اینکه,CONJ
نشد,ADV
جواب,ADJS
خانمی,N
با,PREP
مردم,N
درست,ADJ
تا,PREP
کن,N
،,PUNC
خوب,ADJ
نیست,V
آدم,N
رو,POSTP
اشتباهش,NE
اصرار,ADJ
کنه,ADJS
عزیزم,ADJ
.,PUNC
حداقل,ADV
دلشون,N
رو,POSTP
به,PREP
دست,NS
بیار,N
،,PUNC
یه,DET
عذر,NE
خواهی,ADJ
باعث,VS
میشه,V
آدم,NS
بزرگ,ADJ
منش,ADJ
بشه,NUM
.,PUNC
بچه,N
نیستیم,N
که,CONJ
هی,ADV
دعوا,VS
کنیم,V
خواهر,N
جان,V
واسه,PREP
جشن,NE
دلتنگی,NE
ما,PRO
،,PUNC
گل,N
گریه,NS
سبد,NE
سبد,N
بود,N
با,PREP
طلوع,NE
عشق,N
من,PRO
تو,PRO
هم,ADV
زمین,N
هم,CONJ
ستاره,N
بد,ADJ
بود,V
#ایرج_جنتی_عطایی,V
حتما,ADV
این,ADJ
کارو,N
میکنم,VS
ممنون,INTER
میشم,INTER
که,CONJ
چندتا,DET
کتاب,NE
معتبر,ADJ
که,CONJ
خودتون,PRO
خوندید,N
بهم,VS
معرفی,VS
کنید,V
آنچنان,ADV
سوخته,NE
این,DET
خاک,N
بلاکش,PRO
که,CONJ
دگر,N
انتظار,NE
مددی,N
از,PREP
کرم,NS
باران,N
نیست,V
رنج,ADJS
دیرینه,ADJE
انسان,N
به,PREP
مداوا,N
نرسید,N
علت,NE
آنست,N
که,CONJ
بیمار,NE
طبیب,N
انسان,N
نیست,V
#هوشنگ_ابتهاج,V
ترامپ,N
:,PUNC
ماموریت,NE
جنگی,ADJ
ما,PRO
در,PREP
سوریه,N
تمام,DET
شده,ADJ
است,V
کردها,ADJ
امروز,ADV
در,PREP
امنیت,N
به,PREP
سر,NS
می برند,NE
بازداشتگاه هایی,N
که,CONJ
زندانیان,NE
داعش,N
در,PREP
آن,DET
حضور,N
دارند,ADJ
تحت,NS
مراقبت,N
است,V
موفقیت,NE
بزرگی,ADJ
در,PREP
مرزهای,NE
سوریه,N
ترکیه,N
محقق,VS
شد,N
،,PUNC
منطقه,N
امن,N
ایجاد,NE
آتش,NE
بس,N
برقرار,VS
شد,V
حاجی,N
هرچی,ADV
گرفتم,V
نصف,NE
نصف,N
فقط,ADV
یه,DET
کاری,N
کن,V
قضیه,ADJS
لو,ADJ
نره,V
خیلی,ADV
برام,PREP
عزیزی,NE
رفیق,NE
نادیده,N
،,PUNC
هر,DET
روز,N
از,PREP
شما,PRO
چیزهای,NE
جدید,ADJ
یاد,VS
میگیرم,V
امروز,ADV
خیلی,ADV
روز,NE
خسته ای,ADJ
کننده ای,ADJ
بود,INTER
اگه,CONJ
با,PREP
همین,DET
سرعت,ADV
پیش,ADJ
برم,V
۳۰,NUM
سالگی,N
از,PREP
کار,NE
میفتم,ADJ
چیکار,ADJ
کنم,V
بی تحرکی,ADJ
رو,POSTP
دوس,VS
ندارم,N
میگم,V
هی,ADV
کار,VS
بکنم,V
برم,V
اینجا,PRO
اونجا,PRO
#کار,V
#تحرک,PRO
شاید,ADV
میخواستند,N
بهت,PREP
هزینه,NE
زندگی,N
پرداخت,VS
کنند,V
اخه,INTER
گفتی,ADJ
کاراییش,ADJ
زیاده,N
:,PUNC
؟,PUNC
سرد,ADJ
نمیکنه,ADJ
،,PUNC
سردی,N
میکنه,V
کنفرانس,NE
جاده,NE
ابریشم,NE
جدید,ADJ
در,PREP
گرجستان,N
!,PUNC
تقریبا,ADV
تمام,ADJ
کشورهای,N
حاضر,ADV
در,PREP
مسیر,NE
جاده,NE
ابریشم,N
در,PREP
حال,NE
یافتن,NE
نقش,NE
خود,PRO
هستند,INTER
اما,CONJ
ایران,N
به,PREP
سبب,NE
#تحریم ها,NE
عدم,NE
#پیگیری,N
در,PREP
حال,PREP
از,PREP
دست,NS
دادن,NE
درامد,NE
١٠,ADJ
میلیارد,NE
دلاری,ADJ
فقط,ADV
از,PREP
مسیر,NE
ترانسپرت,NE
کالاها,N
در,PREP
این,DET
مسیر,N
است,INTER
،,PUNC
ایرانی,ADJ
که,CONJ
بهترین,ADJ
کریدور,N
را,POSTP
دارد,V
!,PUNC
چقدر,ADV
عالی,ADJ
.,PUNC
هی,ADV
این,DET
محمود,N
گفت,V
ما,PRO
میتوانیم,V
هیچکی,PRO
گوش,N
نکرد,N
شمردن,N
نداره,INTER
که,CONJ
.,PUNC
همه,DET
میگن,N
۲,NUM
.,PUNC
بگو,NUM
۲,NUM
),PUNC
خونِ,N
من,PRO
روی,PREP
ترافیک,NE
ده,NS
درصد,N
کیفیت,NE
زندگیم,N
رو,POSTP
گاییده,N
تازه,DET
تهران,N
زندگی,VS
نمیکنم,V
یادت,N
باشه,INTER
که,CONJ
یه,DET
وقتایی,N
به,PREP
گذشتت,N
نگاه,VS
کنی,ADJ
که,CONJ
ببینی,ADJ
داره,ADJS
دوباره,ADJ
اتفاق,NS
میفته,N
چون,CONJ
گذشته,ADJ
همیشه,ADV
تکرار,ADJ
میشه,ADJ
یادت,N
باشه,V
این,DET
دفعه,N
حتی,ADV
اگه,CONJ
نخاستی,NE
برنده,N
باشی,N
ولی,CONJ
بازیو,N
بگیری,ADV
تو,PREP
دستت,N
.,PUNC
یار,ADV
این,DET
اوتار,N
زن,N
گذاشته,ADV
این,ADJ
کیر,N
از,PREP
کجا,ADV
اورده,N
این,DET
پلشت,N
من,PRO
که,CONJ
بلاکش,VS
کرده,VS
بودم,V
بله,ADV
،,PUNC
یه,DET
وقتایی,N
فکر,VS
میکنم,V
فقط,ADV
به,ADVS
خاطر,PREP
وجود,PREP
همچین,ADV
فرشته هایی,NE
بینمون,NS
خدا,N
یه,DET
کمی,DET
بیخیالمون,N
میشه,ADJ
.,PUNC
وگرنه,CONJ
با,PREP
این,DET
ملتی,N
که,CONJ
ما,PRO
شدیم,ADV
باید,ADV
با,PREP
غلتک,N
از,PREP
رومون,N
رد,VS
میشد,V
خاک,N
تو,PRO
سر,PREP
حکومت,N
شب,N
نیاد,N
به,PREP
خوابمون,N
آفرین,N
بهش,PREP
.,PUNC
طفلک,N
.,PUNC
خواهش,VS
میکنم,V
عزیزم,ADJ
آمین,NE
ثم,ADJE
آمین,N
من,PRO
خیلی,ADV
دوس,VS
امروز ,N
چقد,ADV
حوصله,ADJ
سر,ADJS
بر,PREP
شدین,N
چه,DET
تایم ,N
کثافتیه,ADJ
درست,VS
کردین,V
اه اه اه,V
چند,DET
وقت,NE
پیشا,N
دو,DET
روز,N
بعد,ADV
از,PREP
افتتاح,NE
باغ,NE
ایرانی,ADJ
رفتم,ADV
اونجا,PRO
بو,NE
پهن,ADJS
میومد,NE
هیچیشم,N
به,PREP
درد,NE
گشتن,ADJ
نمیخورد,ADJ
فقط,ADV
میخوان,N
یه,DET
ربان,NE
پاره,ADJS
شه,ADJ
که,CONJ
بگن,NE
این,DET
سگدونی,N
رو,POSTP
ما,PRO
افتتاح,N
کردیما,N
:,PUNC
),PUNC
قراره,ADV
حرف,NE
مفت,N
اگه,CONJ
بزنم,N
از,PREP
چشش,NE
بیفتم,N
از,PREP
این,DET
ببعد,ADV
حرفام,NE
پولیه,ADJ
در,PREP
ضمن,PREP
هی,ADV
از,PREP
آموزه های,NE
من,PRO
بهره,ADJS
نبرید,NE
بابا,N
من,PRO
دلم,N
میسوژه,N
که,CONJ
میگم,V
#سعید_ملایی,N
که,CONJ
زنش,NE
آلمانیه,N
.,PUNC
چه,DET
احتیاجی,N
به,PREP
پناهندگی,N
داشت,ADJ
؟,PUNC
!,PUNC
برای,PREP
توجیه,NS
حرف,NE
بی ربط,NE
نزنیم,N
.,PUNC
اینکه,CONJ
این,DET
سیاست,N
درست,ADV
یا,CONJ
غلط,NE
یه,DET
طرف,N
،,PUNC
اینکه,CONJ
برای,PREP
توجیه,N
از,PREP
گزاره های,N
غلط,NS
نادرست,N
استفاده,N
کنیم,V
باعث,VS
میشه,V
کل,DET
داستان,N
بره,V
زیر,PREP
علامت,N
سوال,N
.,PUNC
شیراز,N
:,PUNC
نمونه ای,N
از,PREP
بهداشت,N
در,PREP
بیمارستان,NE
سعدی,N
شیراز,N
!,PUNC
ای,INTER
بابا,N
اللهم,NE
صل,ADJE
علی,N
محمد,NS
آل,NS
محمد,NS
عجل,N
فرجهم,ADJE
حس,NE
خوب,ADJ
هیچی,ADV
من,PRO
قورمه,NE
سبزی,N
استیک,NE
ماکارونی,N
رو,POSTP
نمیتونم,N
با,PREP
کسی,PRO
شریک,NE
شم,N
حتی,ADV
اگه,CONJ
سیر,N
باشم,V
دقیقا,ADV
واقعیت ها,N
اینهاست,ADJE
اره بود,N
بچه,N
ک بودم,NE
دیده بودم,N
توی,PREP
تی,NS
وی,PRO
.,PUNC
با ین,V
قیافه,N
شت,ADJE
فیسش,ADJE
ده,PREP
آبگوشت,NE
دا,ADJE
پیتی,ADJE
نمنه,N
دی,N
با,PREP
؛,PUNC
بیز,V
دییریخ,ADJ
آبگوشت,ADJ
آمین,N
ولی,CONJ
سوتی,N
باکلاسی,N
بود,V
.,PUNC
نه,CONJ
دوس,N
ندارم,N
:,PUNC
(,PUNC
چندتا,DET
نمونشو,N
شات,VS
بده,V
فالوور,N
فالویینگاشو,N
چک,N
کردی,ADJ
؟,PUNC
حالا,ADV
دو,NUM
تا,CONJ
نا,NS
مرد,N
به,PREP
تو,PREP
نارو,NE
زده,ADJ
،,PUNC
دیگه,ADV
به,PREP
همه,DET
مردا,N
ناامید,NE
نشو,N
دیگه,ADJ
.,PUNC
ای,INTER
بابا,N
سیاست,NE
#مماشات,N
در,PREP
طول,NE
تاریخ,NE
همواره,ADJS
سدی,N
در,PREP
برابر,NE
حرکتهای,NE
اجتماعی,ADJ
سیاسی,ADJ
بوده,ADJ
اما,CONJ
در,ADVS
نهایت,ADV
#پیروزی,N
از,PREP
آن,DET
خلقها,N
بوده,VS
هست,V
#ایران,V
۱۹۸۸,H2
۴,DET
خیلی,ADV
گفتیم,NE
گور,NE
بابای,N
هرچی,NS
عشقه,N
!,PUNC
خیلی,ADV
گفتیم,ADJ
همش,ADJS
دروغه,ADJ
!,PUNC
ولی,CONJ
خیلی,ADV
تو,PREP
دلمون,N
واسه,PREP
نبودن,NE
کسی,PRO
شکستیم,N
!,PUNC
شکستیم,NE
نگفتیم,N
!,PUNC
شکستیم,N
دروغ,ADJS
گفتیم,ADJ
!,PUNC
من,PRO
به,PREP
دروغ,N
میگم,ADJ
فراموشت,VS
کردم,V
چون,CONJ
نمیتونم,ADJ
باور,VS
کنم,V
حرفات,ADJ
دروغ,NS
بودن,N
!,PUNC
عشق,N
دروغ,N
نیست,V
تو,PREP
رابطه ها,N
همیشه,ADV
یه,DET
طرف,NE
میلنگه,N
:,PUNC
),PUNC
نفرین,VS
نکن,V
زشته,ADJE
اعع,H2
مگ,NE
من,PRO
این,DET
خفنن,N
ساختم,ADJE
همه,PRO
دارن,V
ماهم,ADJ
داریم,V
بستگی,N
داره,INTER
اون,DET
دیگران,PRO
کی,ADV
باشه,V
:,PUNC
),PUNC
من,PRO
استقبال,VS
می کنم,V
آفرین,N
من,PRO
با,PREP
اینکه,PRO
پنج,DET
شش,ADJS
ساله,ADJ
هستم,ADJ
اما,CONJ
از,PREP
هیچ,DET
کس,N
درخواست,N
ندادم,ADJ
هولم,ADJ
بده,ADJ
درخواست,ADJ
هم,CONJ
نمیکنم,ADJ
،,PUNC
برام,PREP
مهم,ADJ
نیست,V
تویتام,ADJ
خونده,ADJ
بشه,INTER
،,PUNC
ری,ADJ
بشه,INTER
یا,CONJ
هرچی,ADV
،,PUNC
مهم,ADJ
اینه,PRO
اینجا,ADV
دوستای,NE
خوبی,ADJ
پیدا,VS
کردم,V
،,PUNC
همین,DET
.,PUNC
اگه,CONJ
وقت,VS
کنم,V
میبینمشون,V
_,H2
دیگه,ADV
خیلی,ADV
کیوت,ADJ
شده,V
لنتی,V
 توضیح,NE
فرماندار,NE
شوشتر,N
در,PREP
خصوص,PREP
سقوط,NE
یک,DET
پهباد,N
در,PREP
روستای,NE
مگرنات,ADJ
تره,NE
اش,PRO
جا,ADJS
افتاد,N
ولی,CONJ
معلومه,NE
کاملا,ADV
باهاش,PREP
آشنایی داری,NE
لااقل,N
مطلب,N
رو,POSTP
گرفتی,V
نه,CONJ
بابا,N
.,PUNC
فقط,ADV
برای,PREP
شام,N
امشب,ADV
آبگوشت,ADJ
درست,VS
کرد,V
غزل,NE
دخترا,NE
زدن,N
رو,POSTP
دست,VS
پسرا,N
البته,ADV
بیشوهری,ADJ
هم,CONJ
تاثیرگذاره,V
داستان,NE
زندگی,NE
یکی,PRO
رو,POSTP
تعریف,VS
کرد,V
،,PUNC
قشنگ,NS
خوراک,NS
جم,N
تی,NS
وی,N
!,PUNC
شوهر,NE
دوست,NS
پسر,NE
عاشق,ADJ
دل,NE
خسته,ADJ
رو,POSTP
با,PREP
هم,ADV
هندل,N
میکنه,INTER
،,PUNC
بعد,ADV
میگه,V
مشکل,NE
زندگی,NE
من,PRO
مادر,N
شوهرمه,N
:,PUNC
بهتر,NUM
.,PUNC
کیر,N
تو,PRO
مهر,N
پیام,NE
تیرانداز,N
،,PUNC
مجتی,NE
توانگر,N
مجید,N
رفیعی,N
،,PUNC
،,PUNC
روح الله,NE
رجایی,N
،,PUNC
محمد,NS
رضاپور,N
،,PUNC
مرتضی,N
روحانی,N
،,PUNC
عزیزاله,ADJS
رضایی,N
،,PUNC
علی,NS
رجبی,N
،,PUNC
شهرام,NE
گیل آبادی,N
فریدالدین,ADJE
حدادعادل,N
،,PUNC
سیدمجید,NE
حسینی,N
محسن,NS
مهدیان,N
،,PUNC
فرشاد,NS
مهدی پور,N
،,PUNC
امید,NE
مهدی نژاد,N
،,PUNC
عبدالمطهر,NE
محمدخانی,N
،,PUNC
سیدامیر,N
سیاح,N
حسن,NS
میثمی,N
،,PUNC
مهدی,NE
مهدیان,N
اعتمادا,N
از,PREP
بین,PREP
رفته,V
غزال,V
پ,ADJ
.,PUNC
ن,N
:,PUNC
رییس جمهور,N
گفته,ADJ
نباید,ADV
اجازه,ADJS
بدیم,N
اتهام,NE
پولشویی,N
به,PREP
بانکهای,NE
ما,PRO
بچسبد,N
.,PUNC
الکی,ADJ
مثلا,ADV
بانکهامون,ADJ
خیلی,ADV
دور,ADJ
از,PREP
اتهام,N
هستن,V
خودمو,V
می گما,V
مگسک,ADJE
تفنگشونم,ADJE
نمی شم,PRO
داری,NE
عرق,N
می کنی,ADJ
،,PUNC
اسمش,N
عشق,N
نیست,V
.,PUNC
بالاخره,ADV
پیداش,N
میشه,V
،,PUNC
جمله,PREP
تو,PRO
پرانتز,N
رو,POSTP
بخون,V
یره,N
حالا,ADV
نیگا,N
!,PUNC
مخی,NE
عکسای,NE
او,PRO
آبدوغ,ADJS
گورجه ای,N
که,CONJ
پختی,NE
ره,NS
بذرم,N
؟,PUNC
لااقل,N
آشپزی,N
نمیکنید,V
ادای,NE
سامان,NE
گلریز,N
را,POSTP
درنیاورید,N
!,PUNC
امی,N
جی,ADJE
ندیدم,V
اسماعیل,NS
منصف,N
کارگردان,N
#زغال,N
با,PREP
بیان,NE
اینکه,PRO
قرار,VS
است,V
این,DET
فیلم,N
در,PREP
فرانسه,N
اکران,N
شود,VS
،,PUNC
از,PREP
استقبال,NE
تماشاگران,ADJ
در,PREP
نمایش های,N
تبریز,N
اردبیل,N
این,DET
فیلم,N
خبر,NE
داد,N
.,PUNC
این,DET
فیلم,N
در,PREP
حال,PREP
اکران,N
در,PREP
#هنروتجربه,N
است,V
.,PUNC
لینک,NE
خبر,N
:,PUNC
این,DET
چیکار,ADV
کرده,V
دخترا,N
خدای,NE
صبا,ADJE
ساعت,NE
چن,ADJ
بیدار,PREP
میشین,N
که,CONJ
اینقد,NE
ارایش,NE
میکنین,N
؟,PUNC
من,PRO
هرچی,ADV
هم,ADV
زودتر,ADV
بیدار,PREP
شم,N
اخرش,N
نمیرسم,N
چایمو,N
بخورم,ADJ
.,PUNC
حالا,ADV
یار,ADV
سیگار,N
قبول,N
،,PUNC
چایی,N
چرا,ADV
نه,ADV
؟,PUNC
!,PUNC
خب,CONJ
میره,INTER
بره,INTER
چرا,CONJ
به,PREP
تو,PRO
گفته,ADV
مثلا,ADV
اجازه,VS
خواسته,VS
نکنه,V
ادامه,NE
تحقیقات,NE
#استیضاح,N
؛,PUNC
سفیر,NE
آمریکا,N
در,PREP
#اوکراین,NE
گروکشی,NE
دولت,NS
#ترامپ,N
را,POSTP
تائید,N
می کند,INTER
تا,CONJ
کنون,ADV
شواهدی,N
در,PREP
باره,PREP
فساد,N
جو,NE
هانتر,NE
بایدن,N
دیده,VS
نشده,VS
است,INTER
.,PUNC
ادعای,NE
مداخله,ADJS
اوکراین,ADJ
در,PREP
انتخابات,NE
ریاست,NE
جمهوری,NE
۲۰۱۶,N
به,PREP
سود,NE
دموکرات ها,N
نیز,CONJ
رد,VS
شده,VS
است,V
.,PUNC
زیاد,ADV
قابل,ADJS
درست,NS
شدن,N
نیستن,INTER
مگر,CONJ
اینکه,CONJ
یه,DET
تیکه,N
بدن,N
که,CONJ
اصلا,ADV
زشت,V
می شده,V
واقعا,ADV
تماشای,NE
آثاری,N
که,CONJ
ممکن,ADVS
هیچ,DET
وقت,ADV
فرصتش,N
فراهم,VS
نشه,V
فیلمهایی,ADJ
که,CONJ
فوق العاده,ADJ
ارزشمندند,V
شاید,ADV
بخاطر,PREP
اجبار,N
بوده,V
ایشالله,NE
پونصد,N
ساله,ADJ
بشه,V
تو,PRO
چرا,ADV
پاندا,N
قهرو,N
شدی,INTER
:,PUNC
),PUNC
وزراء,V
البلدیات,V
بدول,V
الخلیج,V
اعتمدوا,V
مقترحین,ADJE
کویتیین,N
قطعا,ADV
زیمر,V
کاش,INTER
بکیتون,NE
این,DET
معلم,N
فرانسه,N
مارو,PRO
میگرفت,ADJ
.,PUNC
چقدر,ADV
دختر,NE
خوبیه,N
.,PUNC
حیفه,N
تو,PRO
فامیل,N
نباشه,V
شراتی,N
من,PRO
مخالف,ADJ
مهاجر,N
نیستم,ADJ
،,PUNC
